Star Trek Beyond,Star Trek Beyond is a 2016 American science fiction adventure film directed by Justin Lin from a screenplay by Simon Pegg and Doug Jung# based on the series Star Trek# created by Gene Roddenberry. It is the thirteenth film in the Star Trek film franchise and the third installment in the reboot series# following Star Trek (2009) and Star Trek Into Darkness (2013). Chris Pine and Zachary Quinto reprise their roles as Captain James T. Kirk and Commander Spock# with Pegg# Karl Urban# Zoe Saldana# John Cho# and Anton Yelchin reprising their roles from the previous films. Idris Elba and Sofia Boutella also join the cast.Principal photography began in Vancouver on June 25# 2015. The film premiered in Sydney on July 7# 2016 and was released in the United States on July 22# 2016. The film is dedicated to the memory of Yelchin# who died a month prior to the film's release# as well as fellow Star Trek actor Leonard Nimoy# who died during pre-production. The film received positive reviews# with many critics praising the performances# action scenes# musical score# visual effects# and tributes to Yelchin and Nimoy# and has grossed close to $338 million worldwide.,https://upload.wikimedia.org/wikipedia/en/b/ba/Star_Trek_Beyond_poster.jpg,04-03-2016,Justin Lin,-,-,English,90,8.6,Action
Fight Club,Fight Club is a 1999 American film based on the 1996 novel of the same name by Chuck Palahniuk. The film was directed by David Fincher# and stars Brad Pitt# Edward Norton and Helena Bonham Carter. Norton plays the unnamed protagonist# an  everyman  who is discontented with his white-collar job. He forms a  fight club  with soap maker Tyler Durden# played by Pitt# and they are joined by men who also want to fight recreationally. The narrator becomes embroiled in a relationship with Durden and a dissolute woman# Marla Singer# played by Bonham Carter.Palahniuk's novel was optioned by 20th Century Fox producer Laura Ziskin# who hired Jim Uhls to write the film adaptation. Fincher was one of four directors the producers considered# and was selected because of his enthusiasm for the film. Fincher developed the script with Uhls and sought screenwriting advice from the cast and others in the film industry.,https://upload.wikimedia.org/wikipedia/en/f/fc/Fight_Club_poster.jpg,11-07-2014,David Fincher,-,-,English,111,7.9,Romance
The Matrix,The Matrix is a 1999 American-Australian science fiction action film written and directed by The Wachowskis# starring Keanu Reeves# Laurence Fishburne# Carrie-Anne Moss# Hugo Weaving# and Joe Pantoliano. It depicts a dystopian future in which reality as perceived by most humans is actually a simulated reality called  the Matrix # created by sentient machines to subdue the human population# while their bodies' heat and electrical activity are used as an energy source. Computer programmer  Neo  learns this truth and is drawn into a rebellion against the machines# which involves other people who have been freed from the  dream world .The Matrix is known for popularizing a visual effect known as  bullet time # in which the heightened perception of certain characters is represented by allowing the action within a shot to progress in slow-motion while the camera's viewpoint appears to move through the scene at normal speed. The film is an example of the cyberpunk science fiction genre. It contains numerous references to philosophical and religious ideas# and prominently pays homage to works such as Plato's Allegory of the Cave# Jean Baudrillard's Simulacra and Simulation and Lewis Carroll's Alice's Adventures in Wonderland. The Wachowskis' approach to action scenes drew upon their admiration for Japanese animation and martial arts films# and the film's use of fight choreographers and wire fu techniques from Hong Kong action cinema was influential upon subsequent Hollywood action film productions.The Matrix was first released in the United States on March 31# 1999# and grossed over $460 million worldwide.,https://upload.wikimedia.org/wikipedia/en/c/c1/The_Matrix_Poster.jpg,26-11-2014,The Wachowski Brothers,The Wachowski Brothers,Joel Silver,English,169,8.5,Thriller
Back to the Future,Back to the Future is a 1985 American science fiction adventure comedy film directed by Robert Zemeckis and written by Zemeckis and Bob Gale. It stars Michael J. Fox as teenager Marty McFly# who is sent back in time to 1955# where he meets his future parents in high school and accidentally becomes his mother's romantic interest. Christopher Lloyd portrays the eccentric scientist Dr. Emmett  Doc  Brown# Marty's friend who helps him repair the damage to history by advising Marty how to cause his parents to fall in love. Marty and Doc must also find a way to return Marty to 1985.Zemeckis and Gale wrote the script after Gale mused upon whether he would have befriended his father if they had attended school together. Various film studios rejected the script until the financial success of Zemeckis' Romancing the Stone. Zemeckis approached Steven Spielberg# who agreed to produce the project at Amblin Entertainment# with Universal Pictures as distributor.,https://upload.wikimedia.org/wikipedia/en/d/d2/Back_to_the_Future.jpg,03-07-1985,Robert Zemeckis,-,-,English,104,9.2,Thriller
The Graduate,The Graduate is a 1967 American comedy-drama film directed by Mike Nichols. It is based on the 1963 novel The Graduate by Charles Webb# who wrote it shortly after graduating from Williams College. The screenplay is by Calder Willingham and Buck Henry# who appears in the film as a hotel clerk.The film tells the story of 21-year-old Benjamin Braddock (Dustin Hoffman)# a recent college graduate with no well-defined aim in life# who is seduced by an older woman# Mrs. Robinson (Anne Bancroft)# and then proceeds to fall in love with her daughter Elaine (Katharine Ross).In 1996# The Graduate was selected for preservation in the U.S. National Film Registry as being  culturally# historically# or aesthetically significant.  Initially# the film was placed at number 7 on AFI's 100 Years... 100 Movies list in 1998. When AFI revised the list in 2007# the film was moved to number 17.,https://upload.wikimedia.org/wikipedia/en/8/8b/Graduateposter67.jpg,13-06-2014,Mike Nichols,-,Lawrence Turman,English,188,9.2,Thriller
Saving Private Ryan,Saving Private Ryan is a 1998 American epic war drama film set during the Invasion of Normandy in World War II. Directed by Steven Spielberg and written by Robert Rodat# the film is notable for its graphic portrayal of war# and for the intensity of its opening 27 minutes# which includes a depiction of the Omaha Beach assault of June 6# 1944. It follows United States Army Rangers Captain John H. Miller (Tom Hanks) and a squad (Tom Sizemore# Edward Burns# Barry Pepper# Giovanni Ribisi# Vin Diesel# Adam Goldberg# and Jeremy Davies) as they search for a paratrooper# Private First Class James Francis Ryan (Matt Damon)# who is the last-surviving brother of four servicemen.The film received universal critical acclaim# winning several awards for film# cast# and crew# as well as earning significant returns at the box office. The film grossed US$481.8 million worldwide# making it the second highest-grossing film of the year. The Academy of Motion Picture Arts and Sciences nominated the film for 11 Academy Awards; Spielberg's direction won him a second Academy Award for Best Director# with four more awards going to the film. Saving Private Ryan was released on home video in May 1999# earning another $44 million from sales.,https://upload.wikimedia.org/wikipedia/en/a/ac/Saving_Private_Ryan_poster.jpg,06-07-1994,Steven Spielberg,Robert Rodat,-,English,143,7.2,Thriller
The Bridge on the River Kwai,The Bridge on the River Kwai is a 1957 British-American epic war film directed by David Lean and starring William Holden# Jack Hawkins# Alec Guinness# and Sessue Hayakawa. Based on the novel Le Pont de la RiviÃ¨re Kwai (1952) by Pierre Boulle# the film is a work of fiction# but borrows the construction of the Burma Railway in 1942 €“43 for its historical setting. The movie was filmed in Ceylon (now known as Sri Lanka). The bridge in the film was near Kitulgala.Carl Foreman was the initial screenwriter# but Lean replaced him with Michael Wilson. Both writers had to work in secret# as they were on the Hollywood blacklist and had fled to England in order to continue working. As a result# Boulle (who did not speak English) was credited and received the Academy Award for Best Adapted Screenplay; many years later# Foreman and Wilson posthumously received the Academy Award.The film was widely praised# winning seven Academy Awards (including Best Picture) at the 30th Academy Awards.,https://upload.wikimedia.org/wikipedia/en/f/f2/The_Bridge_on_the_River_Kwai_poster.jpg,23-09-1994,David Lean,-,Sam Spiegel,English,103,8.6,Tragedy
Citizen Kane,Citizen Kane is a 1941 American mystery drama film by Orson Welles# its producer# co-author# director and star. The picture was Welles's first feature film. Nominated for Academy Awards in nine categories# it won an Academy Award for Best Writing (Original Screenplay) by Herman J. Mankiewicz and Welles. Considered by many critics# filmmakers# and fans to be the greatest film of all time# Citizen Kane was voted as such in five consecutive Sight & Sound polls of critics# until it was displaced by Vertigo in the 2012 poll. It topped the American Film Institute's 100 Years ... 100 Movies list in 1998# as well as its 2007 update. Citizen Kane is particularly praised for its cinematography# music# and narrative structure# which were innovative for its time.The quasi-biographical film examines the life and legacy of Charles Foster Kane# played by Welles# a character based in part upon the American newspaper magnate William Randolph Hearst# Chicago tycoons Samuel Insull and Harold McCormick# and aspects of Welles's own life.,https://upload.wikimedia.org/wikipedia/en/c/ce/Citizenkane.jpg,01-05-1941,Orson Welles,-,Orson Welles,English,115,8,Romance
On the Waterfront,On the Waterfront is a 1954 American crime drama film with elements of film noir. The film was directed by Elia Kazan and written by Budd Schulberg. It stars Marlon Brando and features Karl Malden# Lee J. Cobb# Rod Steiger# Pat Henning# and# in her film debut# Eva Marie Saint. The soundtrack score was composed by Leonard Bernstein. The film was suggested by  Crime on the Waterfront  by Malcolm Johnson# a series of articles published in November-December 1948 in the New York Sun which won the 1949 Pulitzer Prize for Local Reporting# but the screenplay by Budd Schulberg is directly based on his own original story. The film focuses on union violence and corruption amongst longshoremen while detailing widespread corruption# extortion# and racketeering on the waterfronts of Hoboken# New Jersey.On the Waterfront was a critical and commercial success and received twelve Academy Award nominations# winning eight# including Best Picture# Best Actor for Brando# Best Supporting Actress for Saint# and Best Director for Kazan. In 1997 it was ranked by the American Film Institute as the eighth-greatest American movie of all time and in AFI's 2007 list it was ranked 19th.,https://upload.wikimedia.org/wikipedia/en/9/93/On_the_Waterfront_original_poster.jpg,28-07-1954,Elia Kazan,-,Sam Spiegel,English,111,6.7,Romance
The Departed,The Departed is a 2006 American crime drama film directed by Martin Scorsese and written by William Monahan. It is a remake of the 2002 Hong Kong film Infernal Affairs. The film stars Leonardo DiCaprio# Matt Damon# Jack Nicholson# and Mark Wahlberg# with Martin Sheen# Ray Winstone# Vera Farmiga# Anthony Anderson# and Alec Baldwin in supporting roles.The film takes place in Boston. Irish Mob boss Francis  Frank  Costello (Jack Nicholson) plants Colin Sullivan (Matt Damon) as a mole within the Massachusetts State Police; the two characters are loosely based on famous gangster Whitey Bulger and corrupt FBI agent John Connolly# who grew up with Bulger. Simultaneously# the police assign undercover state trooper William  Billy  Costigan (Leonardo DiCaprio) to infiltrate Costello's crew. When both sides realize the situation# Sullivan and Costigan both attempt to discover the other's identity before their covers are blown.The film was a critical and commercial success and won several awards# including four Oscars at the 79th Academy Awards: Best Picture# Best Director (Scorsese)# Best Adapted Screenplay# and Best Film Editing.,https://upload.wikimedia.org/wikipedia/en/5/50/Departed234.jpg,26-09-2006,Martin Scorsese,-,-,English,100,6.9,Action
There Will Be Blood,There Will Be Blood is a 2007 American epic historical drama film written and directed by Paul Thomas Anderson and starring Daniel Day-Lewis and Paul Dano. The film was inspired by Upton Sinclair's novel Oil! It tells the story of a silver miner-turned-oilman (Day-Lewis) on a ruthless quest for wealth during Southern California's oil boom of the late 19th and early 20th centuries. Kevin J. O'Connor# CiarÃ¡n Hinds# and Dillon Freasier are also featured in the film.The film received significant critical praise upon release as well as numerous awards and nominations. It premiered at the Berlin International Film Festival# where it won the Silver Bear Award for Best Director and a Special Artistic Contribution Award for Jonny Greenwood's score. It also appeared on many critics'  top ten  lists for the year# notably the American Film Institute# the National Society of Film Critics# the National Board of Review# and the Los Angeles Film Critics Association. Day-Lewis won Oscar# BAFTA# Golden Globe# Screen Actors Guild# NYFCC and IFTA Best Actor awards for his performance# cementing his position as one of the most acclaimed actors of his generation.,https://upload.wikimedia.org/wikipedia/en/d/da/There_Will_Be_Blood_Poster.jpg,24-03-1972,Paul Thomas Anderson,-,-,-,163,6.7,Action
Requiem for a Dream,Requiem for a Dream is a 2000 American psychological drama film directed by Darren Aronofsky and starring Ellen Burstyn# Jared Leto# Jennifer Connelly# and Marlon Wayans. The film is based on the novel of the same name by Hubert Selby# Jr.# with whom Aronofsky wrote the screenplay. Burstyn was nominated for an Academy Award for Best Actress for her performance. The film was screened out of competition at the 2000 Cannes Film Festival.The film depicts four different forms of drug addiction# which lead to the characters €™ imprisonment in a world of delusion and reckless desperation that is subsequently overtaken by reality# thus leaving them as hollow shells of their former selves.,https://upload.wikimedia.org/wikipedia/en/9/92/Requiem_for_a_dream.jpg,14-05-2000,Darren Aronofsky,-,-,English,108,9.6,Tragedy
Almost Famous,Almost Famous is a 2000 American comedy-drama film written and directed by Cameron Crowe# and starring Billy Crudup# Kate Hudson and Patrick Fugit. It tells the fictional story of a teenage journalist writing for Rolling Stone magazine in the early 1970s while covering the fictitious rock band Stillwater# and his efforts to get his first cover story published. The film is semi-autobiographical# as Crowe himself was a teenage writer for Rolling Stone.The film is based on Crowe's experiences touring with rock bands Poco# The Allman Brothers Band# Led Zeppelin# the Eagles# and Lynyrd Skynyrd. Crowe has discussed how during this period he lost his virginity# fell in love# and met his heroes €”experiences that are shared by William Miller (Patrick Fugit)# the boyish main character of the film.It received four Oscar nominations# one of which led to an award to Crowe for his screenplay. It was also awarded the 2001 Grammy Award for Best Compilation Soundtrack Album for a Motion Picture# Television or Other Visual Media. Roger Ebert hailed it the best film of the year# and also the 9th best film of the 2000s.,https://upload.wikimedia.org/wikipedia/en/d/dd/Almost_famous_poster1.jpg,14-05-2000,Cameron Crowe,Cameron Crowe,Cameron Crowe,English,190,8.6,Comedy
Finding Nemo,Finding Nemo is a 2003 American computer-animated comedy-drama adventure film produced by Pixar Animation Studios and released by Walt Disney Pictures. Written and directed by Andrew Stanton with co-direction by Lee Unkrich# the film stars the voices of Albert Brooks# Ellen DeGeneres# Alexander Gould# and Willem Dafoe. It tells the story of the overprotective Ocellaris clownfish named Marlin who# along with a regal blue tang named Dory# searches for his abducted son Nemo all the way to Sydney Harbour. Along the way# Marlin learns to take risks and comes to terms with Nemo taking care of himself.Finding Nemo was released on May 30# 2003# and has received universal critical acclaim since then. The film won the Academy Award for Best Animated Feature# and was nominated in three more categories# including Best Original Screenplay. Finding Nemo became the highest-grossing animated film at the time and was the second highest-grossing film of 2003# earning a total of $871 million worldwide by the end of its initial theatrical run.The film is the best-selling DVD title of all time# with over 40 million copies sold as of 2006# and was the highest-grossing G-rated film of all time before Pixar's own Toy Story 3 overtook it.,https://upload.wikimedia.org/wikipedia/en/2/29/Finding_Nemo.jpg,30-05-2003,Andrew Stanton,-,Graham Walters,English,175,9.6,Romance
The Hurt Locker,The Hurt Locker is a 2009 American war film about an Iraq War Explosive Ordinance Disposal team who are being targeted by insurgents with booby traps# remote control detonations and ambushes. Directed by Kathryn Bigelow# it received critical acclaim and won six Academy Awards# including Best Picture. Bigelow won the award for Best Director; as of 2016# The Hurt Locker is the sole film by a female director to win in either category. It is also the lowest-grossing Best Picture winner in history.The Hurt Locker shows soldiers' varying psychological reactions to the stress of combat# which though intolerable to some# is addictive to others. The story unfolds after a staff sergeant is killed by an insurgent trap and an apparently calm veteran is brought in to head the squad. His comrades suspect that their new team leader is being driven to take terrifying risks. Writer Mark Boal drew on his experience during embedded access to provide an authentic background for the production# although certain army procedures were portrayed with artistic licence.,https://upload.wikimedia.org/wikipedia/en/6/6c/HLposterUSA2.jpg,05-09-1941,Kathryn Bigelow,Mark Boal,-,English,139,7.3,Action
Shrek,Shrek is a 2001 American computer-animated fantasy-comedy film directed by Andrew Adamson and Vicky Jenson at their directorial debut. It features the voices of Mike Myers# Eddie Murphy# Cameron Diaz# and John Lithgow. It is loosely based on William Steig's 1990 fairy tale picture book Shrek!# and somewhat serves as a parody film# targeting other films adapted from numerous children's fantasies (mainly animated Disney films). The film's soundtrack includes music by Smash Mouth# Eels# Joan Jett# The Proclaimers# Jason Wade# Baha Men# and John Cale (covering Leonard Cohen).The rights to the books were originally bought by Steven Spielberg in 1991# before the founding of DreamWorks# when he thought about making a traditionally animated film based on the book. However# John H. Williams convinced him to bring the film to DreamWorks in 1994# the time the studio was founded# and the film was put quickly into active development by Jeffrey Katzenberg after the rights were bought by the studio in 1995. Shrek originally cast Chris Farley to do the voice for the title character# recording about 80% €“90% of his dialogue. After Farley died in 1997 before he could finish# Mike Myers was brought in to work for the character# who after his first recording decided to record his voice in a Scottish accent.,https://upload.wikimedia.org/wikipedia/en/3/39/Shrek.jpg,22-04-2001,-,-,-,English,180,7.8,Thriller
The Incredibles,The Incredibles is a 2004 American computer-animated superhero film written and directed by Brad Bird# produced by Pixar Animation Studios# and released by Walt Disney Pictures. The film follows a family of superheroes who are forced to hide their powers and live a quiet suburban life. Mr. Incredible's desire to help people draws the entire family into a battle with a villain and his killer robot.Bird# who was Pixar's first outside director# developed the film as an extension of 1960s comic books and spy films from his boyhood and personal family life. He pitched the film to Pixar after the box office disappointment of his first feature# The Iron Giant (1999)# and carried over much of its staff to develop The Incredibles. The animation team was tasked with animating an all-human cast# which required creating new technology to animate detailed human anatomy# clothing and realistic skin and hair. Michael Giacchino composed the film's orchestral score.,https://upload.wikimedia.org/wikipedia/en/e/ec/The_Incredibles.jpg,06-10-2006,Brad Bird,Brad Bird,John Walker,English,126,8.1,Romance
Chicken Run,Chicken Run is a 2000 stop-motion comedy-drama film produced by the British studio Aardman Animations. As the studio's first feature-length film# it was directed by Peter Lord and Nick Park. It was co-financed by DreamWorks Pictures and PathÃ©# with the former distributing the film worldwide except for Europe# where it was handled by PathÃ©. The plot centres on a band of chickens who see a smooth-talking Rhode Island Red named Rocky as their only hope to escape from certain death when the owners of their farm decide to move from selling eggs to selling chicken pot pies. The film features the voices of Julia Sawalha# Mel Gibson# Timothy Spall# Phil Daniels# Tony Haygarth# and Miranda Richardson. Chicken Run received positive reviews from critics# and grossed over $224 million# becoming the highest-grossing stop motion animated film ever.,https://upload.wikimedia.org/wikipedia/en/0/00/Chicken_run_ver1.jpg,27-10-2000,-,-,-,English,115,9.1,Thriller
Batman Begins,Batman Begins is a 2005 British-American epic superhero film based on the fictional DC Comics character Batman# co-written and directed by Christopher Nolan and starring Christian Bale# Michael Caine# Gary Oldman# Liam Neeson# Katie Holmes# Cillian Murphy# Tom Wilkinson# Rutger Hauer# Ken Watanabe# and Morgan Freeman. The film reboots the Batman film series# telling the origin story of the title character (Bale)# from his alter ego Bruce Wayne's initial fear of bats# the death of his parents# his journey to become Batman# and his fight to stop Ra's al Ghul (Neeson) and the Scarecrow (Murphy) from plunging Gotham City into chaos. It draws inspiration from classic comic book storylines such as The Man Who Falls# Batman: Year One# and Batman: The Long Halloween.After a series of unsuccessful projects to resurrect Batman on screen following the critical failure and box office disappointment of Batman & Robin (1997)# Nolan and David S. Goyer began to work on the film in early 2003 and aimed for a darker and more realistic tone# with humanity and realism being the basis of the film. The goal was to get the audience to care for both Batman and Bruce Wayne. The film# which was primarily shot in Iceland and Chicago# relied on traditional stunts and miniatures# while computer-generated imagery was used minimally.Batman Begins opened on June 15# 2005# in the United States and Canada in 3#858 theaters. It grossed over $48 million in its opening weekend in North America# eventually grossing over $374 million worldwide.,https://upload.wikimedia.org/wikipedia/en/a/af/Batman_Begins_Poster.jpg,27-10-2000,Christopher Nolan,-,-,English,100,9,Action
Batman Begins,Batman Begins is a 2005 British-American epic superhero film based on the fictional DC Comics character Batman# co-written and directed by Christopher Nolan and starring Christian Bale# Michael Caine# Gary Oldman# Liam Neeson# Katie Holmes# Cillian Murphy# Tom Wilkinson# Rutger Hauer# Ken Watanabe# and Morgan Freeman. The film reboots the Batman film series# telling the origin story of the title character (Bale)# from his alter ego Bruce Wayne's initial fear of bats# the death of his parents# his journey to become Batman# and his fight to stop Ra's al Ghul (Neeson) and the Scarecrow (Murphy) from plunging Gotham City into chaos. It draws inspiration from classic comic book storylines such as The Man Who Falls# Batman: Year One# and Batman: The Long Halloween.After a series of unsuccessful projects to resurrect Batman on screen following the critical failure and box office disappointment of Batman & Robin (1997)# Nolan and David S. Goyer began to work on the film in early 2003 and aimed for a darker and more realistic tone# with humanity and realism being the basis of the film. The goal was to get the audience to care for both Batman and Bruce Wayne. The film# which was primarily shot in Iceland and Chicago# relied on traditional stunts and miniatures# while computer-generated imagery was used minimally.Batman Begins opened on June 15# 2005# in the United States and Canada in 3#858 theaters. It grossed over $48 million in its opening weekend in North America# eventually grossing over $374 million worldwide.,https://upload.wikimedia.org/wikipedia/en/a/af/Batman_Begins_Poster.jpg,18-11-2005,Christopher Nolan,-,-,English,115,6.5,Comedy
Walk the Line,Walk the Line is a 2005 American musical-biographical drama film directed by James Mangold and based on the early life and career of country music artist Johnny Cash. The film stars Joaquin Phoenix# Reese Witherspoon# Ginnifer Goodwin# and Robert Patrick.The film focuses on Cash's early life# his romance with June Carter# and his ascent to the country music scene# as based on his autobiographies. The screenplay was written by Mangold and Gill Dennis. The film's production budget is estimated to have been US$28 million.Walk the Line previewed at the Telluride Film Festival on September 4# 2005# and went into wide release on November 18. The film was nominated for five Oscars at the 78th Academy Awards# including Best Actor (Phoenix)# Best Actress (Witherspoon# which she won)# and Best Costume Design (Arianne Phillips). The film grossed more than $186 million worldwide.,https://upload.wikimedia.org/wikipedia/en/5/5a/Walk_the_line_poster.jpg,04-09-2005,James Mangold,Gill Dennis,James Keach,English,193,7.7,Romance
Apocalypto,Apocalypto is a 2006 American epic adventure film directed and produced by Mel Gibson. It was written by Gibson and Farhad Safinia. The film features a cast of Indigenous Mexican and Native American actors consisting of Rudy Youngblood# Raoul Trujillo# Mayra SÃ©rbulo# Dalia HernÃ¡ndez# Ian Uriel# Gerardo Taracena# Rodolfo Palacios# Bernardo Ruiz Juarez# Ammel Rodrigo Mendoza# Ricardo Diaz Mendoza# and Israel Contreras. Similar to Gibson's earlier film The Passion of the Christ# all dialogue is in a modern approximation of the ancient language of the setting. Here the Yucatec Maya language is used# with English and other language subtitles (which sometimes refer to the language as Mayan).Set in pre-Columbian Yucatan and Guatemala around the year 1511# Apocalypto depicts the journey of a Meso-American tribesman who must escape human sacrifice and rescue his family after the capture and destruction of his village at a time when the Mayan civilization is about to come to an end.,https://upload.wikimedia.org/wikipedia/en/6/62/Apocalypto-poster01.jpg,08-12-2006,Mel Gibson,-,-,Mayan,92,8.5,Romance
