M.S. Dhoni: The Untold Story,"M.S. Dhoni: The Untold Story is a 2016 Indian biographical sports film written and directed by Neeraj Pandey. It based on the life of Indian cricketer and the current ODI and T20I captain of the Indian national cricket team# Mahendra Singh Dhoni. The film stars Sushant Singh Rajput as Dhoni# along with Disha Patani# Kiara Advani# and Anupam Kher. The film chronicles the life of Dhoni from a young age and the series of life events that finally culminates to his stardom in the realm of cricket.
Dilwale Dulhania Le Jayenge,"Dilwale Dulhania Le Jayenge (English: The Big-Hearted Will Take Away the Bride)# also known by the initialism DDLJ# is an Indian romance film written and directed by Aditya Chopra and produced by Yash Chopra. Released on 20 October 1995# the film stars Shah Rukh Khan and Kajol. The plot revolves around Raj and Simran# two young non-resident Indians# who fall in love during a vacation through Europe with their friends. Raj tries to win over Simran's family so the couple can marry# but Simran's father has long since promised her hand to his friend's son. The film was shot in India# London and Switzerland# from September 1994 to August 1995.
Earning ?1.06 billion (valued at about US$32#766#000 in 1995) in India and ?160 million (valued at about US$4#946#000 in 1995) overseas# Dilwale Dulhania Le Jayenge became the highest grossing Bollywood film of the year# and one of the most successful Indian films of all time. It won 10 Filmfare Awards# the most for a single film at that time# and won the National Film Award for Best Popular Film Providing Wholesome Entertainment. Its soundtrack album became one of the most popular of the 1990s.",https://upload.wikimedia.org/wikipedia/en/8/80/Dilwale_Dulhania_Le_Jayenge_poster.jpg,08-05-2015,Yash Chopra,Javed Siddiqui,Aditya Chopra,Hindi,146,9,Tragedy
Sholay,"Sholay ( pronunciation # meaning ""Embers"") is a 1975 Indian Hindi-language action-adventure film directed by Ramesh Sippy and produced by his father G. P. Sippy. The film follows two criminals# Veeru and Jai (played by Dharmendra and Amitabh Bachchan)# hired by a retired police officer (Sanjeev Kumar) to capture the ruthless dacoit Gabbar Singh (Amjad Khan). Hema Malini and Jaya Bhaduri also star# as Veeru and Jai's love interests. Sholay is considered a classic and one of the best Indian films. It was ranked first in the British Film Institute's 2002 poll of ""Top 10 Indian Films"" of all time. In 2005# the judges of the 50th annual Filmfare Awards named it the Best Film of 50 Years.
The film was shot in the rocky terrain of Ramanagara# in the southern state of Karnataka# over a span of two and a half years. After the Central Board of Film Certification mandated the removal of several violent scenes# Sholay was released with a length of 198 minutes.",https://upload.wikimedia.org/wikipedia/en/5/52/Sholay-poster.jpg,12-11-2015,G. P. Sippy,-,Ramesh Sippy,Hindi,145,9.5,Romance
Lagaan,"Lagaan (Hindi: ????# ""Taxation""; also called Lagaan: Once Upon a Time in India) is a 2001 Indian epic sports-drama film written and directed by Ashutosh Gowariker. Aamir Khan# who was also the producer# stars with Gracy Singh in the lead roles; British actors Rachel Shelley and Paul Blackthorne play the supporting roles. Made on a then-unprecedented budget of ?250 million (equivalent to ?700 million or US$10 million in 2016)# the film was shot in an ancient village near Bhuj# India.
The film is set in the Victorian period of India's colonial British Raj. The story revolves around a small village whose inhabitants# burdened by high taxes# find themselves in an extraordinary situation as an arrogant officer challenges them to a game of cricket as a wager to avoid the taxes. The narrative spins around this situation as the villagers face the arduous task of learning the alien game and playing for a result that will change their village's destiny.
Lagaan received critical acclaim and awards at international film festivals# as well as many Indian film awards. It became the third Indian film to be nominated for the Academy Award for Best Foreign Language Film after Mother India (1957) and Salaam Bombay!",https://upload.wikimedia.org/wikipedia/en/b/b6/Lagaan.jpg,13-03-2015,Aamir Khan,K. P. Saxena,Ashutosh Gowariker,Hindi,117,8.6,Romance
Mughal-e-Azam,"Mughal-e-Azam (The Emperor of the Mughals) is a 1960 Indian epic historical drama film directed by K. Asif and produced by Shapoorji Pallonji. Starring Prithviraj Kapoor# Dilip Kumar# Madhubala# and Durga Khote# it follows the love affair between Mughal Prince Salim (who went on to become Emperor Jahangir) and Anarkali# a court dancer. Salim's father# Emperor Akbar# disapproves of the relationship# which leads to a war between father and son.
The development of Mughal-e-Azam began in 1944# when Asif read a play set in the reign of Emperor Akbar (1556–1605). Production was plagued by delays and financial uncertainty. Before its principal photography began in the early 1950s# the project had lost a financier and undergone a complete change of cast. Mughal-e-Azam cost more to produce than any previous Indian motion picture; the budget for a single song sequence exceeded that typical for an entire film of the period. The soundtrack# inspired by Indian classical and folk music# comprises 12 songs voiced by playback singers including Lata Mangeshkar and classical singer Bade Ghulam Ali Khan.",https://upload.wikimedia.org/wikipedia/en/1/16/Mughal-e-Azam.jpg,05-06-2015,Shapoorji Pallonji,Aman,K. Asif,"
",106,9.1,Action
Kahaani,"Kahaani (IPA: [k???a?ni]; ""Story"") is a 2012 Indian Hindi mystery thriller film co-written# co-produced and directed by Sujoy Ghosh. It stars Vidya Balan as Vidya Bagchi# a pregnant woman searching for her missing husband in Kolkata during the festival of Durga Puja# assisted by Satyoki ""Rana"" Sinha (Parambrata Chatterjee) and Khan (Nawazuddin Siddiqui).
Made on a shoestring budget of ?80 million (US$1.2 million)# Kahaani was conceived and developed by Ghosh# who co-wrote the film with Advaita Kala. The crew often employed guerrilla-filmmaking techniques on Kolkata's city streets to avoid attracting attention. The film was noted for its deft portrayal of the city and for making use of many local crew and cast members. Kahaani explores themes of feminism and motherhood in male-dominated Indian society. The film also makes several allusions to Satyajit Ray's films such as Charulata (1964) and Aranyer Dinratri (1970).
Kahaani was released worldwide on 9 March 2012.",https://upload.wikimedia.org/wikipedia/en/8/85/KahaaniPoster.jpg,19-05-2015,Sujoy Ghosh,Dialogue:-,Sujoy Ghosh,Hindi,130,8.6,Action
Andaz Apna Apna,Andaz Apna Apna (translation: Everyone has their own style) is a 1994 Indian comedy film directed by Rajkumar Santoshi# starring Aamir Khan# Salman Khan# Raveena Tandon# Karisma Kapoor and Paresh Rawal in the lead roles. Mehmood# Govinda and Juhi Chawla make guest appearances. The film was released on 4 November 1994. The plot elements of this movie were later used in other language movies such as Ullathai Allitha (1996)# Veedevadandi Babu (1997) and Galate Aliyandru (2000)# though none being frame to frame remake. The film was an average grosser at the box office# but has since emerged as a cult film over the years.,https://upload.wikimedia.org/wikipedia/en/1/15/Andaz_Apna_Apna.jpg,24-06-2015,Vinay Kumar Sinha,-,Rajkumar Santoshi,Hindi,161,8.2,Tragedy
Kuch Kuch Hota Hai,"Kuch Kuch Hota Hai (English: Something Happens) also known as KKHH# is an Indian Hindi coming-of-age romantic comedy drama film# released in India and the United Kingdom on 16 October 1998. It was written and directed by Karan Johar# and starred the popular on-screen pair of Shah Rukh Khan and Kajol in their fourth film together. Rani Mukerji featured in a supporting role# while Salman Khan had an extended guest appearance.
Filmed in India# Mauritius# and Scotland# this was Karan Johar's directorial debut. One of his goals for the film was to set a new level for style in Hindi cinema. The plot combines two love triangles set years apart. The first half covers friends on a college campus# while the second tells the story of a widower's young daughter who tries to reunite her dad with his old friend.
The film was extremely successful in India and abroad# becoming the highest-grossing Indian film of the year and the third highest-grossing Indian film ever behind Hum Aapke Hain Koun..!",https://upload.wikimedia.org/wikipedia/en/0/07/Kuch_Kuch_Hota_Hai_poster.jpg,24-07-2015,Yash Johar,Karan Johar,Karan Johar,Hindi,159,9.5,Comedy
Jab We Met,"Jab We Met (English: When We Met) is a 2007 Indian romantic drama film directed and written by Imtiaz Ali. The film# produced by Dhillin Mehta under Shree Ashtavinayak Cinevision Ltd# stars Shahid Kapoor and Kareena Kapoor in their fourth film together with Dara Singh# Pavan Malhotra and Saumya Tandon in supporting roles.
The film tells the story of a feisty Punjabi girl who is sent off track when she bumps into a depressed Mumbai businessman on an overnight train to Delhi. While attempting to get him back on board when he alights at a station stop# both are left stranded in the middle of nowhere. Having walked out of his corporate business after being dumped by his girlfriend# the man has no destination in mind# until the girl forces him to accompany her back home and then on to elope with her secret boyfriend.
Released in the United Kingdom a day before its worldwide release of 26 October 2007# the film became a hit at the Indian box office as well as overseas. The distributors of the film# Shree Ashtavinayak Cinevision Ltd# announced that Jab We Met would be remade by corporate entity Moser Baer in four other Indian languages: Tamil (dubbed into Telugu)# Kannada and Malayalam. The film remains as one of the best romantic movies in bollywood.",https://upload.wikimedia.org/wikipedia/en/9/9f/Jab_We_Met_Poster.jpg,15-05-2015,Dhillin Mehta,-,Imtiaz Ali,Hindi,98,8.7,Romance
Dabangg,"Dabangg (English: Fearless) is a 2010 Indian action film directed by Abhinav Kashyap# and produced by Arbaaz Khan under Arbaaz Khan Productions. Arbaaz's elder brother Salman Khan stars in the lead role# with Sonakshi Sinha (in her acting debut)# Arbaaz Khan# Om Puri# Dimple Kapadia# Vinod Khanna# Anupam Kher# Mahesh Manjrekar and Mahie Gill featuring in supporting roles# while Sonu Sood plays the main antagonist. The film marks the debut of Arbaaz as a producer and Kashyap as a director. Malaika Arora Khan appears in the item number ""Munni Badnaam Hui"".
Dabangg is set in the Indian state of Uttar Pradesh# and tells the story of a corrupt but fearless police officer# Chulbul Pandey# and his troubled relationship with his stepfather and half-brother. Made with a budget of ?300 million and marketed at ?120 million# Dabangg was shot primarily in the town of Wai in Maharashtra# while other major scenes were shot in the United Arab Emirates.
Dabangg was released during Eid on 10 September 2010 in nearly 2100 cinemas worldwide. It opened to generally positive reviews# and went on to gross ?2.15 billion worldwide.",https://upload.wikimedia.org/wikipedia/en/b/b0/Dabangg_poster1.jpg,30-09-2016,Arbaaz Khan,Dilip Shukla,Abhinav Kashyap,Hindi,139,9,Action
My Name Is Khan,| runtime = 165 minutes,https://upload.wikimedia.org/wikipedia/en/5/5d/My_Name_Is_Khan_film_poster.jpg,28-10-2016,"
",-,Karan Johar,-,121,8.4,Thriller
Bhaag Milkha Bhaag,"Bhaag Milkha Bhaag (English: ""Run Milkha Run"") is a 2013 Indian biographical sports drama film directed by Rakeysh Omprakash Mehra from a script written by Prasoon Joshi. The story is based on the life of Milkha Singh# an Indian athlete who was a national champion runner and an Olympian. It stars Farhan Akhtar in the lead role with Pavan Malhotra and Art Malik in supporting roles and Sonam Kapoor in a cameo. Sports was coordinated by the American action director Rob Miller of ReelSports.
Made on a budget of ?300 million (US$4.5 million)# the film released on 12 July 2013 and gathered a positive response from critics and audiences alike. It performed very well at the box office# eventually being declared a ""super hit"" domestically and hit overseas. Bhaag Milkha Bhaag is the sixth highest grossing 2013 Bollywood film worldwide and became the 21st film to gross ?1 billion (US$15 million).
Singh and his daughter# Sonia Sanwalka# co-wrote his autobiography# titled The Race of My Life.",https://upload.wikimedia.org/wikipedia/en/4/42/Bhaag_Milkha_Bhaag_poster.jpg,29-07-2016,Rajiv Tandon,Prasoon Joshi,Rakeysh Omprakash Mehra,Hindi,107,8.6,Romance
Mohabbatein,"Mohabbatein (Hindi: ?????????# English: Love Stories) is a 2000 Indian musical romantic drama film directed by Aditya Chopra. It was Chopra's second directorial venture after Dilwale Dulhania Le Jayenge and was filmed at India and the United Kingdom. The film stars Shah Rukh Khan and Amitabh Bachchan in pivotal roles# along with six young debutantes. Aishwarya Rai appeared in flashbacks as Khan's lover. The film's soundtrack was composed by Jatin-Lalit# while the lyrics were penned by Anand Bakshi. The film is notable for being the first time that Bachchan and Khan appeared on-screen together.
The film went on to do well both critically and commercially. Despite being the second highest grosser of the year domestically# it was the highest-earning Hindi film of 2000 overseas# and surpassed Kaho Naa...",https://upload.wikimedia.org/wikipedia/en/9/94/Mohabbatein.jpg,09-09-2016,Yash Chopra,Aditya Chopra,Aditya Chopra,Hindi,96,8.7,Thriller
Malamaal Weekly,"Malamaal Weekly is a 2006 Bollywood comedy film written and directed by Priyadarshan and starring Paresh Rawal and Om Puri. The storyline has similarities with Waking Ned Devine.
The film was rated poorly by most critics in India but was a surprise hit among cinema-goers. The film was remade in Telugu as Bhagyalakshmi Bumper Draw and in Kannada as Dakota Picture. Priyadarshan himself remade the film in Malayalam as Aamayum Muyalum.",https://upload.wikimedia.org/wikipedia/en/1/1b/Malamaalweeklyposter.jpg,19-02-2016,Suresh Balaje,-,Priyadarshan,Hindi,102,8.7,Action
Salaam Namaste,"Salaam Namaste is a 2005 Bollywood musical romantic comedy film. It is directed by first-time director Siddharth Anand and produced by Aditya Chopra and Yash Chopra under the Yash Raj Films banner. The film stars Saif Ali Khan and Preity Zinta in their fourth film together. Arshad Warsi# Tania Zaetta and Jugal Hansraj appear in supporting roles. Released on 9 September 2005# it was the first Indian movie to be filmed entirely in Australia.
The film tells the story of two young and modern Indians# Nick and Ambar# who have left their homes in India to make a life on their own in Melbourne# Australia. The story follows one year of their lives# dealing with their problems and relationships# from their first meeting at a wedding ceremony# to their decision to move in together without marriage# to their break-up upon discovering that Ambar is pregnant.
Salaam Namaste became one of the biggest box-office hits of 2005 in India# as well as India's biggest hit in the overseas market that year.",https://upload.wikimedia.org/wikipedia/en/c/c8/Salaam_Namaste_promopic.jpg,17-06-2016,Aditya Chopra,Abbas Tyrewala,Siddharth Anand,Hindi,112,7.9,Comedy
Cheeni Kum,Cheeni Kum is a 2007 Bollywood romance film directed by R. Balki# starring Amitabh Bachchan# Tabu# Paresh Rawal# Zohra Sehgal and Swini Khara.,https://upload.wikimedia.org/wikipedia/en/e/ee/Cheeni_Kum_poster.jpg,12-02-2016,Sunil Manchanda,R. Balki,R. Balki,Hindi,161,8.4,Romance
Mere Brother Ki Dulhan,Mere Brother Ki Dulhan# (My Brother's Bride) also known by the abbreviated form MBKD# is a 2011 Indian romantic drama film directed and written by Ali Abbas Zafar. It stars Imran Khan# Katrina Kaif# Ali Zafar and debutante Tara D’Souza in the lead roles. Produced and distributed by Yash Raj Films# the official theatrical trailer was released on 13 July 2011. The film released on 9 September 2011# to mixed reviews from critics. It was a box office hit grossing ?974.0 million (US$14 million).,https://upload.wikimedia.org/wikipedia/en/8/83/Mere_Brother_Ki_Dulhan22.jpg,17-07-2015,Aditya Chopra,Ali Abbas Zafar,Ali Abbas Zafar,Hindi,165,8.1,Romance
Ishq Vishk,"Ishq Vishk (English: Love Romance) is a 2003 Bollywood coming-of-age romance film starring Shahid Kapoor in his debut film performance# Amrita Rao and Shenaz Treasurywala.
It is about Rajiv (Shahid Kapoor) and Payal (Amrita Rao) who are friends since childhood. While Payal is in love with Rajiv# it takes him a bit longer to return her feelings. The film became a success and launched both Shahid Kapoor's career and Amrita Rao's career.
Shahid and Amrita later appeared in Vaah!",https://upload.wikimedia.org/wikipedia/en/4/4b/IshqVishk_Poster.jpg,02-10-2015,Kumar Taurani,-,Ken Ghosh,Hindi,153,9,Comedy
Bachna Ae Haseeno,Bachna Ae Haseeno (English: Watch Out# Ladies) is an Indian romantic drama released 15 August 2008. The lead stars in this movie are Ranbir Kapoor# Bipasha Basu# Deepika Padukone# and Minissha Lamba. Its director was Siddharth Anand# whose previous projects include Salaam Namaste (2005) and Ta Ra Rum Pum (2007). It was the eighth highest grossing movie of 2008.,https://upload.wikimedia.org/wikipedia/en/c/c5/Bachna_Ae_Haseeno.jpg,22-05-2015,Aditya Chopra,-,Siddharth Anand,Hindi,191,9.4,Tragedy
Kabhi Alvida Naa Kehna,"Kabhi Alvida Naa Kehna (English: Never Say Good Bye)# also known as KANK# is a 2006 Indian musical romantic drama directed by Karan Johar and produced under the Dharma Productions banner. Released on 11 August 2006 in India and North America# it stars Shah Rukh Khan# Rani Mukerji# Abhishek Bachchan# and Preity Zinta in the lead roles# while Amitabh Bachchan and Kirron Kher play pivotal supporting roles. Arjun Rampal also makes a special appearance in the film.
Set and mostly taking place in New York City# Kabhi Alvida Naa Kehna explores themes of adultery and extramarital affairs. Kabhi Alvida Naa Kehna was promoted with the tag-line# ""A Love.... That Broke All Relationships"". It was a success internationally especially in the United States. It became the highest grossing Indian film of all time overseas at the time of its release.",https://upload.wikimedia.org/wikipedia/en/c/ca/KANK_poster.jpg,08-05-2015,Hiroo Yash Johar,Karan Johar,Karan Johar,Hindi,190,8.9,Action
Mere Yaar Ki Shaadi Hai,Mere Yaar Ki Shaadi Hai (English: It's My Friend's Wedding) is a 2002 Indian Bollywood film directed by Sanjay Gadhvi and produced by Yash Chopra and Aditya Chopra under Yash Raj Films. The film starred Uday Chopra# Jimmy Shergill# Bipasha Basu and Tulip Joshi. The film was said to be partly inspired by My Best Friend's Wedding (1997). The director Gadhvi# however# claims that he mainly drew from earlier Hindi films and that My Best Friend's Wedding only provided less than 1% of the inspiration for his film.,https://upload.wikimedia.org/wikipedia/en/4/47/Mere_yaar_ki_shaadi_hai_dvd.jpg,12-11-2015,Yash Chopra,Mayur Puri,Sanjay Gadhvi,Hindi,167,9,Action
Swades,Swades: We# the People (pronounced [s???d?e??]# English: Own Country) is a 2004 Indian drama film written# produced and directed by Ashutosh Gowariker. It stars Shah Rukh Khan and Gayatri Joshi in her first and only film to date. The film received widespread critical acclaim and a cult following from Indian and other South Asian audiences around the world. It is widely regarded as one of the best Bollywood films of the decade and was later dubbed and released in Tamil under the title Desam.,https://upload.wikimedia.org/wikipedia/en/5/5f/Swades_movie_poster.png,13-03-2015,Ashutosh Gowariker,Ashutosh Gowariker,Ashutosh Gowariker,Hindi,126,8,Thriller
Dil Chahta Hai,"Dil Chahta Hai (English: The Heart Desires) is a 2001 Indian comedy-drama film starring Aamir Khan# Saif Ali Khan# Akshaye Khanna# Preity Zinta# Sonali Kulkarni# and Dimple Kapadia. The first film written and directed by Farhan Akhtar# it is set in modern-day urban Mumbai and Sydney# and focuses on a major period of transition in the lives of three young friends.
In 2001# the film won National Film Award for Best Feature Film in Hindi. It performed better in the urban areas of the country compared to the rural areas# which was attributed by critics to the city-oriented lifestyle depicted in which all the characters are from rich or upper-middle-class families. Over the years# it has attained a cult status.",https://upload.wikimedia.org/wikipedia/en/d/db/Dil_Chahta_Hai.jpg,05-06-2015,Ritesh Sidhwani,-,Farhan Akhtar,Hindi,124,9,Thriller
Taare Zameen Par,"Taare Zameen Par (titled Like Stars on Earth internationally) is a 2007 Indian drama film produced and directed by Aamir Khan. Darsheel Safary stars as 8-year-old Ishaan# and Khan plays his art teacher. Creative director and writer Amole Gupte initially developed the idea with his wife Deepa Bhatia# who served as the film's editor. Visual effects are by Tata Elxsi's Visual Computing Labs# and the title animation—the first use of clay animation in a Bollywood film—was created by Dhimant Vyas. Shankar–Ehsaan–Loy composed the film's score# and Prasoon Joshi wrote the lyrics for many of the songs. Principal photography took place in Mumbai and in Panchgani's New Era High School# and some of the school's students make appearances.
The film explores the life and imagination of Ishaan# an 8-year-old dyslexic child. Although he excels in art# his poor academic performance leads his parents to send him to a boarding school.",https://upload.wikimedia.org/wikipedia/en/b/b4/Taare_Zameen_Par_Like_Stars_on_Earth_poster.png,19-05-2015,Aamir Khan,Amole Gupte,Aamir Khan,Hindi,170,8.9,Tragedy
Manorama Six Feet Under,"Manorama Six Feet Under is a 2007 Indian thriller film directed and co-written by Navdeep Singh. The film features Abhay Deol# Raima Sen and Gul Panag in the lead roles. The film released on 21 September 2007.
The movie is a neo-noir with an amateur detective in a small sleepy town from Rajasthan who finds himself caught in a web of lies# deceit and murder. This movie is based on Chinatown (1974) by Roman Polanski# with the basic premise being similar to the original# despite changes in the representation of characters and some key plot points. In a cinema-noir style# the makers of Manorama Six Feet Under acknowledge the inspiration from the original by playing the sequence where Jack Nicholson's character gets his nose slashed on the main character's (Satyaveer) television.",https://upload.wikimedia.org/wikipedia/en/d/dd/Manorama_six_feet_under_poster.jpg,24-06-2015,Ketan Maroo,Devika Bhagat,Navdeep Singh,Hindi,148,9.2,Tragedy
