Aamir Khan,"Aamir Khan (pronounced [?a?m?r ?xa?n]; born Mohammed Aamir Hussain Khan on 14 March 1965) is an Indian film actor, director and producer. Through his career in Hindi films, Khan has established himself as one of the most popular and influential actors of Indian cinema. He is the recipient of numerous awards, including four National Film Awards and seven Filmfare Awards. He was honoured by the Government of India with the Padma Shri in 2003 and the Padma Bhushan in 2010.
Neil Nitin Mukesh,"Neil Nitin Mukesh Chand Mathur (born 15 January 1982) better known as Neil Nitin Mukesh is an Indian actor who appears in Hindi-language films. He is the son and grandson of singers (Nitin Mukesh and Mukesh, respectively). After brief roles as a child in Vijay (1988) and Jaisi Karni Waisi Bharnii (1989), Mukesh decided to venture into acting after graduating from HR College with a bachelor's degree in commerce.
Neil made his debut as an adult in Sriram Raghavan's 2007 critically acclaimed thriller Johnny Gaddaar, which earned him a Filmfare Best Male Debut Award nomination. He subsequently earned critical praise for his performance in New York (2009) and Jail (2009); the former earned him a nomination for the Filmfare Best Supporting Actor Award. The actor was later noted for his performances in Lafangey Parindey (2010), 7 Khoon Maaf (2011) and David (2013). He debuted in Tamil cinema as the main antagonist in Kaththi (2014), for which he learned Tamil from scratch.",https://upload.wikimedia.org/wikipedia/commons/5/59/Neil_Nitin_Mukesh_at_the_Volkswagen_event.jpg,Mumbai, 1982-01-15 
Om Puri,"Om Puri OBE (born 18 October 1950) is an Indian actor who has appeared in mainstream commercial Indian, British, Hollywood and Pakistani films, Independent films and art films. His credits also include appearances in American films. He has been awarded Padma Shri, the fourth highest civilian award of India.",https://upload.wikimedia.org/wikipedia/commons/e/ee/OmPuriSept10TIFF.jpg,Mumbai, 1950-10-18 
Preity Zinta,"Preity Zinta (pronounced [?pri?t?i ?z???a?]; born 31 January 1975) is an Indian film actress. She has appeared in Hindi films of Bollywood, as well as Telugu, Punjabi and English language films. After graduating with a degree in criminal psychology, Zinta made her acting debut in Dil Se.. in 1998 followed by a role in Soldier the same year. These performances earned her a Filmfare Award for Best Female Debut, and she was later recognised for her role as a teenage single mother in Kya Kehna (2000). She subsequently established a career with a variety of character types; her film roles along with her screen persona have been credited with contributing to a change in the concept of a Hindi film heroine, and won her several accolades.
Zinta received the Filmfare Award for Best Actress in 2003 for her performance in the romantic drama Kal Ho Naa Ho. She went on to play the lead female role in two consecutive annual top-grossing films in India, the science fiction film Koi...",https://upload.wikimedia.org/wikipedia/commons/2/2e/Zinta_at_Badlapur_success_party.jpg,Mumbai, 1975-01-31 
Priyanka Chopra,"Priyanka Chopra (pronounced [pr??ja??ka? ?t?o?p?a?]; born 18 July 1982) is an Indian actress, singer, philanthropist, and the winner of the Miss World 2000 pageant. One of India's highest-paid actresses and one of the nation's most popular celebrities, Chopra has also gained recognition for her sense of style. She has received numerous awards, including a National Film Award, and five Filmfare Awards, and was awarded the Padma Shri, the fourth highest civilian award, by the Government of India in 2016. That same year, Time named her as one of the 100 most influential people in the world.
Although Chopra initially aspired to study engineering or psychiatry, she accepted offers to join the Indian film industry, which came as a result of her pageant wins, making her Hindi film debut in The Hero in 2003. She played the leading lady in the box-office hits Andaaz (2003) and Mujhse Shaadi Karogi (2004), and earned praise for her breakout role in the 2004 thriller Aitraaz. In 2006, Chopra established herself as a leading actress of Indian cinema with starring roles in the top-grossing productions Krrish and Don. Following a brief setback, she received critical acclaim for playing a troubled model in the drama Fashion (2008), which won her the National Film Award for Best Actress and the Filmfare Award for Best Actress.",https://upload.wikimedia.org/wikipedia/commons/c/c7/Priyanka_nikon_camera.jpg,Mumbai, 1982-07-18 
Ranbir Kapoor,"Ranbir Kapoor (pronounced [r???bi?r k??pu?r]; born 28 September 1982) is an Indian actor and producer. The son of actors Rishi and Neetu, and the grandson of actor-director Raj, Kapoor pursued film-making and method acting at the School of Visual Arts and the Lee Strasberg Theatre and Film Institute, respectively. He subsequently assisted Sanjay Leela Bhansali on the film Black (2005), and made his acting debut with Bhansali's tragic romance Saawariya (2007), a box office flop. Kapoor rose to prominence with his performances in three films of 2009—the coming-of-age film Wake Up Sid, the comedy Ajab Prem Ki Ghazab Kahani, and the drama Rocket Singh: Salesman of the Year.
The 2011 drama Rockstar and the 2012 comedy-drama Barfi! earned Kapoor two consecutive Best Actor awards at Filmfare, and a starring role in the 2013 romantic comedy Yeh Jawaani Hai Deewani—one of the highest-grossing Bollywood films—established him as a leading Bollywood actor. However, he followed it by starring in a series of films that under-performed at the box office, although his performance in the romantic drama Tamasha (2015) was praised.
Through his career in Bollywood films, Kapoor has become one of the most popular celebrities and one of the highest-paid actors in India.",https://upload.wikimedia.org/wikipedia/commons/4/48/Ranbir_at_LFW16.jpg,Mumbai, 1982-09-28 
Rani Mukherji,"Rani Mukerji (/r??ni? m?kh?rd?i?/; born 21 March 1978) is an Indian actress. Through her Bollywood career, she has become one of the most high-profile celebrities in India, winning several awards, including seven Filmfare Awards. Her film roles have been cited as a significant departure from the traditional portrayal of women in Bollywood.
Although Mukerji was born into the Mukherjee-Samarth family, in which her parents and relatives were members of the Indian film industry, she did not aspire to pursue a career in film. However, while still a teenager she dabbled with acting by playing a supporting role in her father's Bengali language film Biyer Phool (1996) and later accepted a leading role in the 1997 social drama Raja Ki Aayegi Baraat on the insistence of her mother. She then began a full-time career in film and gained recognition for a supporting role in the romance Kuch Kuch Hota Hai (1998). After this initial success in her career, Mukerji's films fared poorly at the box office for the next three years. Her career prospects improved when Yash Raj Films cast her as the star of the drama Saathiya (2002).",https://upload.wikimedia.org/wikipedia/commons/6/62/Rani.Mukerji.jpg,Mumbai, 1978-03-21 
Rishi Kapoor ,"Rishi Kapoor (born 4 September 1952) is an Indian film actor producer and director known for his works in Hindi cinema. He received the National Film Award for his debut role as a child artist in his father's 1970 film Mera Naam Joker (1970).  Kapoor had his first lead role as an adult, opposite Dimple Kapadia in 1973 with the film Bobby and received the Filmfare Best Actor Award in 1974. Since then, he played leading roles as the romantic lead in 92 films between 1973 and 2000, of which 41 were multi-starrer films.Only 11 of the 51 solo hero films were successful. He was honored with the Filmfare Lifetime Achievement Award in 2008. He appeared opposite his future wife Neetu Singh in twelve films from 1973 and 1981.",https://upload.wikimedia.org/wikipedia/commons/1/13/Rishi_Kapoor.jpg,Mumbai, 1952-09-04 
Riteish Deshmkh,"Riteish Deshmukh (born 17 December 1978) is an Indian film actor, producer and architect. He is known for his work in Hindi and Marathi cinema. He is the son of the late politician Vilasrao Deshmukh and Vaishali Deshmukh.
Deshmukh debuted with K. Vijaya Bhaskar's Tujhe Meri Kasam (2003) opposite Genelia D'Souza, but it was not until 2004 that he achieved huge popularity, when he appeared in the commercially successful comedy Masti and the critically acclaimed Bardaasht. His work in Masti was nominated for several awards, including the Filmfare Award for Best Supporting Actor category.
Since then, Riteish Deshmukh has starred in many commercially successful films such as Kya Kool Hai Hum, Bluffmaster!, Malamaal Weekly, Heyy Babyy, Dhamaal, Housefull, Tere Naal Love Ho Gaya, Housefull 2, Grand Masti, Ek Villain, and Housefull 3.
In January 2013, Riteish made his debut as an film producer with the Marathi success Balak Palak, directed by Ravi Jadhav. The following year he made his acting debut in Marathi cinema with the action film Lai Bhaari.",https://upload.wikimedia.org/wikipedia/commons/4/44/Riteish_%26_Genelia_watch_%27Bol_Bachchan%27_05.jpg,Mumbai, 1978-12-17 
Saif Ali Khan,"Saif Ali Khan (pronounced [?s??f ??li ?xa?n]; born Sajid Ali Khan on 16 August 1970) is an Indian film actor and producer. The son of actress Sharmila Tagore and the late cricketer Mansoor Ali Khan Pataudi, Khan made his acting debut in Yash Chopra's unsuccessful drama Parampara (1993), but achieved success with his roles in the romantic drama Yeh Dillagi and the action film Main Khiladi Tu Anari (both 1994). Khan's career prospect declined through much of the 1990s, and his biggest commercial success of the decade came with the ensemble drama Hum Saath-Saath Hain (1999). He rose to prominence with roles in two ensemble comedy-dramas—Dil Chahta Hai (2001) and Kal Ho Naa Ho (2003).
The 2004 romantic comedy Hum Tum proved to be Khan's first success in which he played the sole male lead, earning him the National Film Award for Best Actor, and starring roles in the drama Parineeta and the romantic comedy Salaam Namaste (both 2005) established him as a leading actor in Bollywood. He went on to earn wide critical praise for his portrayal of an apprentice in the 2006 English film Being Cyrus, a character based on William Shakespeare's antagonist Iago in the 2006 crime film Omkara and a terrorist in the 2009 thriller Kurbaan. Khan's greatest commercial success came with the 2008 thriller Race and its 2013 sequel, the 2009 romance Love Aaj Kal, and the 2012 romantic comedy Cocktail.
Khan is the recipient of several accolades, including a National Film Award and six Filmfare Awards, and received the Padma Shri, the fourth highest Indian civilian award, in 2010.",https://upload.wikimedia.org/wikipedia/commons/b/b2/Saif_at_Cannes_2011.jpg,Mumbai, 1970-08-16 
Salman Khan,"Abdul Rashid Salim Salman Khan (born 27 December 1965), credited as Salman Khan (pronunciation: [s?l?ma?n ?xa?n]), is an Indian film actor, producer and television personality. He has a significant following in Asia and the Indian diaspora worldwide, and is cited in the media as one of the most popular, influential and commercially successful actors of Indian cinema.
The son of screenwriter Salim, Khan began his acting career with a supporting role in Biwi Ho To Aisi (1988) and achieved breakthrough with a leading role in his next release—Sooraj Barjatya's romance Maine Pyar Kiya (1989). Khan went on to establish himself in Bollywood in the 1990s with roles in several top-grossing productions, including the romantic drama Hum Aapke Hain Koun..! (1994), the action thriller Karan Arjun (1995), and the comedy Biwi No.1 (1999). For his role in Karan Johar's romantic drama Kuch Kuch Hota Hai (1998), Khan was awarded the Filmfare Award for Best Supporting Actor. After a brief period of decline in the 2000s, Khan achieved greater stardom in the 2010s by playing the lead role in several successful action films, including Dabangg (2010), Bodyguard (2011), Ek Tha Tiger (2012), Kick (2014), Bajrangi Bhaijaan (2015) and Sultan (2016) all rank among the highest-grossing Bollywood films of all time. Ten of the films in which Khan has acted in have accumulated gross earnings of over ?1 billion (US$15 million).",https://upload.wikimedia.org/wikipedia/en/9/9c/Salman_Khan_Official_Signature.jpg,Mumbai, 1965-12-27 
Shah Rukh Khan,"Shah Rukh Khan (born Shahrukh Khan; 2 November 1965), also known as SRK, is an Indian film actor, producer and television personality. Referred to in the media as the ""Baadshah of Bollywood"", ""King of Bollywood"" or ""King Khan"", he has appeared in more than 80 Bollywood films, and earned numerous accolades, including 14 Filmfare Awards. Described as the ""Biggest Movie Star In The World"" Khan has a significant following in Asia and the Indian diaspora worldwide. In terms of audience size and income, he has been described as one of the most successful film stars in the world.
Khan began his career with appearances in several television series in the late 1980s. He made his Bollywood debut in 1992 with Deewana. Early in his career, Khan was recognised for portraying villainous roles in the films Darr (1993), Baazigar (1993) and Anjaam (1994). He then rose to prominence after starring in a series of romantic films, including Dilwale Dulhania Le Jayenge (1995), Dil To Pagal Hai (1997), Kuch Kuch Hota Hai (1998), Mohabbatein (2000) and Kabhi Khushi Kabhie Gham...",https://upload.wikimedia.org/wikipedia/commons/8/86/SRK_at_61st_filmfare.jpg,Mumbai, 1965-11-02 
Shahid Kapoor,"Shahid Kapoor (pronounced [?a???d? k??pu?r]; born 25 February 1981), also known as Shahid Khattar, is an Indian actor who appears in Hindi films. The son of actors Pankaj Kapur and Neelima Azeem, Kapoor was born in New Delhi. His parents separated when he was three, and he continued living with his mother. They moved to Mumbai when has was 10, where he joined Shiamak Davar's dance academy. Kapoor appeared as a background dancer in a few films of the 1990s, and was later featured in music videos and television commercials.
Kapoor made his film debut in 2003 with a leading role in the romantic comedy Ishq Vishk, a sleeper hit for which he won a Filmfare Award for Best Male Debut. He followed it with roles in several commercial failures before starring opposite Amrita Rao in Sooraj Barjatya's top-grossing family drama Vivah (2006). Kapoor earned nominations for the Filmfare Award for Best Actor for portraying a troubled businessman in Imtiaz Ali's romantic comedy Jab We Met (2007) and twin brothers in Vishal Bhardwaj's caper thriller Kaminey (2009).",https://upload.wikimedia.org/wikipedia/commons/5/52/Shahid_Kapoor_at_Big_Star_Awards.jpg,Mumbai, 1981-02-25 
Shakti Kapoor,"Shakti Kapoor (born as Sunil Sikanderlal Kapoor on 3 September 1952) is an Indian actor who appears in Bollywood films. Known for his villainous and comic roles in Hindi films, he has featured in more than 700 films throughout his career. In the 1980s and 1990s, Kapoor teamed up with actor Kader Khan as the comical or evil duo in over 100 films. He was a contestant in the Indian reality show Bigg Boss.",https://upload.wikimedia.org/wikipedia/commons/3/37/Shakti_Kapoor.jpg,Mumbai, 1952-09-03 
Shamita Shetty,"Shamita Shetty (born 2 February 1979) is an Indian film actress, model and a Interior designer. She is the younger sister of Bollywood actress Shilpa Shetty.",https://upload.wikimedia.org/wikipedia/commons/0/00/Shamita_Shetty_walks_for_Manish_Malhotra_%26_Shaina_NC%27s_show_for_CPAA_05.jpg,Mumbai, 1979-02-02 
Sharman Joshi,"Sharman Joshi (Gujarati: ???? ????, Hindi: ????? ????) (born 28 April 1979) is an Indian film and theatre actor. He has worked on various stage productions in English, Hindi, Marathi and Gujarati languages but mostly known for his work in Hindi films. He made his acting debut in Godmother (1999). He made his debut as a co-lead actor in the Hindi film Style (2001), this was followed by supporting roles in hit films like, Rang De Basanti (2006), Golmaal (2006), Life in a... Metro (2007) and 3 idiots (2009), Ferrari Ki Sawaari (2012), Hate Story 3 (2015) and ""1920 London"" (2016).",https://upload.wikimedia.org/wikipedia/commons/b/be/Sharman_Joshi_grace_F-Bar_launch_02.jpg,Mumbai, 1979-04-28 
Shraddha Kapoor ,"Shraddha Kapoor (born 3 March 1987) is an Indian actress and singer, who appears in Bollywood films. The daughter of actor Shakti Kapoor, she is regarded as one of India's most beautiful and popular actresses. She is the recipient of numerous accolades, including a Stardust Award and two Filmfare nominations.
Kapoor made her acting debut with a brief role in the 2010 heist film Teen Patti, which earned her a nomination for the Filmfare Award for Best Female Debut. She followed it with her first leading role in Y-Films's teen drama Luv Ka The End (2011), and gained wide recognition for her breakthrough role of a singer in Vishesh Films's successful musical romance Aashiqui 2 (2013), for which she received a nomination for the Filmfare Award for Best Actress. Kapoor received praise for her portrayal of a character based on William Shakespeare's heroine Ophelia in the acclaimed drama Haider (2014). She established herself in Bollywood by featuring as the female lead in three of India's top-grossing annual productions—the romantic thriller Ek Villain (2014), the dance drama ABCD 2 (2015), and the action drama Baaghi (2016).
In addition to acting in films, Kapoor has sung several of her film songs.",https://upload.wikimedia.org/wikipedia/commons/0/07/%27Shraddha_Kapoor%27.jpg,Mumbai, 1987-03-03 
Sidharth Malhotra,"Sidharth Malhotra (born 16 January 1985) is an Indian actor and former model who appears in Bollywood films. Malhotra began a career as a model at the age of 18. Dissatisfied by the profession, he went on to work as an assistant director to Karan Johar in the 2010 film My Name Is Khan. He made his acting debut with a leading role in Johar's comedy-drama Student of the Year (2012), for which he received a Filmfare Award for Best Male Debut nomination.
Malhotra played an aspiring businessman in the critically praised comedy-drama Hasee Toh Phasee in 2014, following which he starred as a hardened criminal in the romantic thriller Ek Villain (2014) and an aspiring author in the family drama Kapoor & Sons (2016). The latter two rank among Malhotra's highest-grossing films, with a worldwide gross of over ?1 billion (US$15 million) each.",https://upload.wikimedia.org/wikipedia/commons/6/69/Sidharth_Malhotra_2016.jpg,Mumbai, 1985-01-16 
Sonam Kapoor,"Sonam Kapoor (pronounced [so?n?m k??pu?r]; born 9 June 1985) is an Indian actress who appears in Bollywood films. Kapoor is one of the highest-paid actresses in the industry. She has been nominated for four Filmfare Awards.
The daughter of actor Anil Kapoor, Kapoor studied theatre and arts at the United World College of South East Asia in Singapore. She was an assistant director to Sanjay Leela Bhansali on the 2005 film Black. Kapoor made her acting debut in Bhansali's romantic drama Saawariya (2007), for which she was nominated for a Filmfare Award for Best Female Debut. She had her first commercial success three years later in the romantic comedy I Hate Luv Storys (2010).
After a series of commercial failures, the sleeper hit Raanjhanaa (2013) marked a turning point in her career, earning her several Best Actress nominations.",https://upload.wikimedia.org/wikipedia/commons/5/51/Sonam_Kapoor_at_the_Trailer_Launch_of_%27Dolly_ki_Doli%27.jpg,Mumbai, 1985-06-09 
Sushant Singh Rajput,"Sushant Singh Rajput is an Indian film and television actor. He started his career with television serials, including an award-winning performance in the soap opera Pavitra Rishta (2009–2011) and as a participant in two dance reality shows. He then entered films with a role as one of the three male leads in the drama Kai Po Che! (2013), for which he received critical acclaim as well as three Best Male Debut awards. His other notable films since then have been as male lead of the romantic comedy Shuddh Desi Romance (2014) and as the titular detective in the thriller Detective Byomkesh Bakshy! (2015), both of which were produced by Yash Raj Films. He had his biggest commercial success with the role of a Pakistani Muslim in the fantasy drama PK (2014), which is currently the highest-grossing Indian film. With the release of M.S. Dhoni: The Untold Story, his popularity increased as the role was critically acclaimed as well.",https://upload.wikimedia.org/wikipedia/commons/b/ba/Shushank_Singh_Rajput_at_filmfare.jpg,Mumbai, 1986-01-21 
Uday Chopra,"Uday Chopra (born 5 January 1973) is a Bollywood actor, producer, screenwriter and assistant director. He is the son of the late Yash Chopra and brother of Aditya Chopra. His sister-in-law is the actress Rani Mukerji. Uday Chopra worked as an assistant director on a number of his father's and brother's films under the Yash Raj Films banner. Chopra is the owner-manager (CEO) of YRF Entertainment and manager of Yash Raj Films along with his mother Pamela Chopra and his brother Aditya Chopra, who owns the company.
In July 2012, Chopra founded his own company, Yomics, which creates comics about famous Yash Raj Films such as Ek Tha Tiger, Dhoom and Hum Tum.",https://upload.wikimedia.org/wikipedia/commons/3/37/Uday_Chopra_launch_%27YOMICS%27_07.jpg,Mumbai, 1973-01-05 
Varun Dhawan,"Varun Dhawan (born 24 April 1987) is an Indian actor who appears in Hindi films. The son of film director David Dhawan, he studied Business Management from the Nottingham Trent University after which he worked as an assistant director to Karan Johar on the 2010 drama My Name Is Khan. Dhawan made his acting debut with Johar's 2012 romantic comedy Student of the Year, for which he received a Filmfare nomination for Best Male Debut.
Dhawan established himself in Bollywood by starring in the romance Humpty Sharma Ki Dulhania (2014) and the dance film ABCD 2 (2015), both of which earned over ?1 billion (US$15 million) worldwide. He garnered critical acclaim and received a Filmfare Award for Best Actor nomination for portraying an avenger in Sriram Raghavan's crime thriller Badlapur (2015).",https://upload.wikimedia.org/wikipedia/commons/0/0b/Varun_Dhawan_filmfare.jpg,Mumbai, 1987-04-24 
Vidya Balan,"Vidya Balan (pronounced [??d?ja? ba?l?n]; born 1 January 1978) is an Indian actress. She has established a career in Bollywood and is the recipient of several awards, including a National Film Award, five Filmfare Awards, and five Screen Awards, and was awarded the Padma Shri by the Government of India in 2014. She is known for portraying strong female protagonists and has been acknowledged in the media for pioneering a change in the concept of a Hindi film heroine.
Vidya aspired to a career in film from a young age, and had her first acting role in the 1995 sitcom Hum Paanch. She pursued a master's degree in sociology from the University of Mumbai and simultaneously made several unsuccessful attempts to start a career in film. She subsequently featured in various television commercials and music videos, and in 2003 made her feature film debut as the protagonist of the independent Bengali drama Bhalo Theko. In 2005 Vidya garnered praise for her first Hindi film, the drama Parineeta, and followed it with a leading role in the highly successful 2006 comedy film Lage Raho Munna Bhai.
This initial success was followed by roles in the romantic comedies Heyy Babyy (2007) and Kismat Konnection (2008) which met with negative reviews.",https://upload.wikimedia.org/wikipedia/commons/e/e4/Vidya_at_Chaplin_exhibition.jpg,Mumbai, 1978-01-01 
